index,year,month,dz,count
0,2014.0,1.0,,
1,2014.0,2.0,,
2,2014.0,3.0,,
3,2014.0,4.0,,
4,2014.0,5.0,,
5,2014.0,6.0,,
6,2014.0,7.0,,
7,2014.0,8.0,-1.77598619470304,744.0
8,2014.0,9.0,-0.11265193018955105,720.0
9,2014.0,10.0,-5.4135094176109195e-05,744.0
10,2014.0,11.0,0.0,0.0
11,2014.0,12.0,-0.0015849249476797265,744.0
12,2015.0,1.0,-0.0013951667027492904,744.0
13,2015.0,2.0,,
14,2015.0,3.0,0.011266345529335422,744.0
15,2015.0,4.0,0.01958972877176742,720.0
16,2015.0,5.0,-0.0038989102980438823,744.0
17,2015.0,6.0,-0.0006575050084757085,720.0
18,2015.0,7.0,-0.0685277675543046,744.0
19,2015.0,8.0,-0.423111625893051,744.0
20,2015.0,9.0,-0.224602265372168,720.0
21,2015.0,10.0,0.01351353647975768,744.0
22,2015.0,11.0,0.0,0.0
23,2015.0,12.0,0.002756702388684609,744.0
24,2016.0,1.0,0.00943259724327067,744.0
25,2016.0,2.0,,
26,2016.0,3.0,-0.0010772678068843452,744.0
27,2016.0,4.0,0.0,0.0
28,2016.0,5.0,0.0037891372591472624,744.0
29,2016.0,6.0,-0.2012820234242566,720.0
30,2016.0,7.0,-1.5151748971638892,744.0
31,2016.0,8.0,-1.1849476077072978,744.0
32,2016.0,9.0,-0.03328912390198791,720.0
33,2016.0,10.0,-0.001303133795192782,744.0
34,2016.0,11.0,0.00405753582986665,720.0
35,2016.0,12.0,0.017385776142022715,744.0
36,2017.0,1.0,-0.012761106300063017,744.0
37,2017.0,2.0,,
38,2017.0,3.0,0.006510547015949128,744.0
39,2017.0,4.0,0.004017768531361127,720.0
40,2017.0,5.0,-0.0023133668903805673,744.0
41,2017.0,6.0,0.005333356449375957,720.0
42,2017.0,7.0,-0.02877604459839746,744.0
43,2017.0,8.0,-1.041483037453995,744.0
44,2017.0,9.0,-0.11984081137309213,720.0
45,2017.0,10.0,0.016868135566533538,744.0
46,2017.0,11.0,0.0036192766780151426,720.0
47,2017.0,12.0,0.0010080043233811106,744.0
48,2018.0,1.0,0.0035940609275273306,744.0
49,2018.0,2.0,,
50,2018.0,3.0,-0.005904095403045181,744.0
51,2018.0,4.0,0.002407420249653938,720.0
52,2018.0,5.0,0.006546952803637536,744.0
53,2018.0,6.0,-0.014736020573277265,720.0
54,2018.0,7.0,-0.25742768456375836,744.0
55,2018.0,8.0,-0.8135090712275386,744.0
56,2018.0,9.0,0.0,0.0
57,2018.0,10.0,0.010896683986434171,744.0
58,2018.0,11.0,0.0,0.0
59,2018.0,12.0,-0.007411257848018728,744.0
60,2019.0,1.0,-0.0008524788915326043,744.0
61,2019.0,2.0,,
62,2019.0,3.0,0.00193552175795568,744.0
63,2019.0,4.0,0.0010132108183084076,720.0
64,2019.0,5.0,-0.018892990907121546,744.0
65,2019.0,6.0,-0.09432409654800385,720.0
66,2019.0,7.0,-1.6591345312838282,744.0
67,2019.0,8.0,-1.4733687414303254,744.0
68,2019.0,9.0,0.0,0.0
69,2019.0,10.0,0.0,0.0
70,2019.0,11.0,,
71,2019.0,12.0,,
72,2020.0,1.0,,
73,2020.0,2.0,,
74,2020.0,3.0,,
75,2020.0,4.0,,
76,2020.0,5.0,,
77,2020.0,6.0,,
78,2020.0,7.0,,
79,2020.0,8.0,,
80,2020.0,9.0,,
81,2020.0,10.0,,
82,2020.0,11.0,,
83,2020.0,12.0,,
