index,year,month,dz,count
0,2007.0,1.0,,
1,2007.0,2.0,,
2,2007.0,3.0,,
3,2007.0,4.0,,
4,2007.0,5.0,,
5,2007.0,6.0,,
6,2007.0,7.0,,
7,2007.0,8.0,,
8,2007.0,9.0,-0.3226449318076743,720.0
9,2007.0,10.0,-0.11032699357725322,744.0
10,2007.0,11.0,-0.007160955077824034,720.0
11,2007.0,12.0,-0.10256971747131402,744.0
12,2008.0,1.0,-0.09900998592769002,744.0
13,2008.0,2.0,,
14,2008.0,3.0,-0.14833400627841511,744.0
15,2008.0,4.0,-0.1531693250115579,720.0
16,2008.0,5.0,-0.9172623890452485,744.0
17,2008.0,6.0,-1.8916138580675,720.0
18,2008.0,7.0,-1.2588903622717753,744.0
19,2008.0,8.0,-1.00578911560944,744.0
20,2008.0,9.0,-0.12342187355524768,720.0
21,2008.0,10.0,0.005036835714801727,744.0
22,2008.0,11.0,-0.008685251001694247,720.0
23,2008.0,12.0,0.01881465143970625,744.0
24,2009.0,1.0,-0.0020575178610088393,744.0
25,2009.0,2.0,,
26,2009.0,3.0,0.0,0.0
27,2009.0,4.0,-0.06391826745261127,720.0
28,2009.0,5.0,-0.3020701612903223,744.0
29,2009.0,6.0,-1.1805935506241338,720.0
30,2009.0,7.0,-2.0633661236198315,744.0
31,2009.0,8.0,-1.4415206141300436,744.0
32,2009.0,9.0,-0.1700843456233607,720.0
33,2009.0,10.0,0.001004897200136798,744.0
34,2009.0,11.0,,
35,2009.0,12.0,,
36,2010.0,1.0,,
37,2010.0,2.0,,
38,2010.0,3.0,,
39,2010.0,4.0,,
40,2010.0,5.0,-1.1052097703326835,744.0
41,2010.0,6.0,-1.6273362478810296,720.0
42,2010.0,7.0,-1.8174154939741647,744.0
43,2010.0,8.0,-1.6228150032474566,744.0
44,2010.0,9.0,-1.8113966561399946,720.0
45,2010.0,10.0,,
46,2010.0,11.0,,
47,2010.0,12.0,,
48,2011.0,1.0,,
49,2011.0,2.0,,
50,2011.0,3.0,,
51,2011.0,4.0,,
52,2011.0,5.0,,
53,2011.0,6.0,-1.1060156900138662,720.0
54,2011.0,7.0,-2.0169293425705406,744.0
55,2011.0,8.0,-1.013795924442516,744.0
56,2011.0,9.0,-0.650101618122975,720.0
57,2011.0,10.0,0.0,0.0
58,2011.0,11.0,-1.3128717059639363,720.0
59,2011.0,12.0,-0.6242035613769181,744.0
60,2012.0,1.0,0.0,0.0
61,2012.0,2.0,,
62,2012.0,3.0,0.0,0.0
63,2012.0,4.0,-0.11580998613037241,720.0
64,2012.0,5.0,-0.5058161326405386,744.0
65,2012.0,6.0,-1.4841226421636615,720.0
66,2012.0,7.0,-2.0039478025546633,744.0
67,2012.0,8.0,-0.9126632099299985,744.0
68,2012.0,9.0,-0.7247574549237162,720.0
69,2012.0,10.0,-0.14179672006927485,744.0
70,2012.0,11.0,0.0,0.0
71,2012.0,12.0,0.006631630222998097,744.0
72,2013.0,1.0,-0.00444352673737592,744.0
73,2013.0,2.0,,
74,2013.0,3.0,-0.07750357761420189,744.0
75,2013.0,4.0,0.0,0.0
76,2013.0,5.0,-0.20838359493396677,744.0
77,2013.0,6.0,-1.3927934581599655,720.0
78,2013.0,7.0,-1.7045457458324276,744.0
79,2013.0,8.0,-1.11440011907339,744.0
80,2013.0,9.0,-0.3897738615349013,720.0
81,2013.0,10.0,-0.10411825070361057,744.0
82,2013.0,11.0,0.004797721143475834,720.0
83,2013.0,12.0,0.015843256116046665,744.0
