index,year,month,dz,count
75,2014.0,4.0,0.0,0.0
76,2014.0,5.0,0.005827482499821165,744.0
77,2014.0,6.0,-0.33851734858992055,720.0
78,2014.0,7.0,-1.2813729595150447,744.0
79,2014.0,8.0,-0.4907997726780683,744.0
80,2014.0,9.0,0.008097676837726874,720.0
81,2014.0,10.0,-0.020393510500107674,744.0
82,2014.0,11.0,0.0020475959315773007,720.0
83,2014.0,12.0,0.0058450963412005645,744.0
84,2015.0,1.0,-0.00984347802554166,744.0
85,2015.0,2.0,,
86,2015.0,3.0,0.0,0.0
87,2015.0,4.0,0.0,0.0
88,2015.0,5.0,0.006996119289889435,744.0
89,2015.0,6.0,-0.1680942479580836,720.0
90,2015.0,7.0,-1.6331978675037884,744.0
91,2015.0,8.0,-0.40301032691058686,744.0
92,2015.0,9.0,-0.0019705963938957812,720.0
93,2015.0,10.0,-0.009286901926822778,744.0
94,2015.0,11.0,-0.004691429727229255,720.0
95,2015.0,12.0,-0.003200930937430674,744.0
96,2016.0,1.0,0.010869650718051151,744.0
97,2016.0,2.0,,
98,2016.0,3.0,0.012727987659669388,744.0
99,2016.0,4.0,0.0,0.0
100,2016.0,5.0,0.0024316410478480432,744.0
101,2016.0,6.0,-0.35735517221451574,720.0
102,2016.0,7.0,-1.6897154398498961,744.0
103,2016.0,8.0,-0.3446111838781823,744.0
104,2016.0,9.0,0.0,0.0
105,2016.0,10.0,0.0,0.0
106,2016.0,11.0,0.0,0.0
107,2016.0,12.0,-0.01419037850905456,744.0
108,2017.0,1.0,0.0,0.0
109,2017.0,2.0,,
110,2017.0,3.0,0.01942182290539127,744.0
111,2017.0,4.0,5.967791648762635e-06,720.0
112,2017.0,5.0,0.006459709893919049,744.0
113,2017.0,6.0,-0.3535954692556637,720.0
114,2017.0,7.0,-1.3827639532366316,744.0
115,2017.0,8.0,-0.36238706429963,744.0
116,2017.0,9.0,0.014010109415936441,720.0
117,2017.0,10.0,0.004904102619615674,744.0
118,2017.0,11.0,0.0,0.0
119,2017.0,12.0,0.010232203940247915,744.0
120,2018.0,1.0,-0.016622643790135647,744.0
121,2018.0,2.0,,
122,2018.0,3.0,-0.0009668434726127246,744.0
123,2018.0,4.0,-0.010321455540142391,720.0
124,2018.0,5.0,0.017666746048929132,744.0
125,2018.0,6.0,0.0057338361072600185,720.0
126,2018.0,7.0,-0.17337182290539022,744.0
127,2018.0,8.0,-0.5726977917298092,744.0
128,2018.0,9.0,0.007639424410543497,720.0
129,2018.0,10.0,0.01629378472974069,744.0
130,2018.0,11.0,0.0,0.0
131,2018.0,12.0,0.0,0.0
132,2019.0,1.0,0.0,0.0
133,2019.0,2.0,,
134,2019.0,3.0,-0.024307959875874054,744.0
135,2019.0,4.0,-0.006330108645397381,720.0
136,2019.0,5.0,0.009439099372159483,744.0
137,2019.0,6.0,-0.7579396613499758,720.0
138,2019.0,7.0,-1.6344003283538984,744.0
139,2019.0,8.0,-0.7183546727285842,744.0
140,2019.0,9.0,,
141,2019.0,10.0,,
142,2019.0,11.0,,
143,2019.0,12.0,,
144,2020.0,1.0,,
145,2020.0,2.0,,
146,2020.0,3.0,,
147,2020.0,4.0,,
148,2020.0,5.0,,
149,2020.0,6.0,,
150,2020.0,7.0,,
151,2020.0,8.0,,
152,2020.0,9.0,,
153,2020.0,10.0,,
154,2020.0,11.0,,
155,2020.0,12.0,,
