index,year,month,dz,count
0,2008.0,1.0,,
1,2008.0,2.0,,
2,2008.0,3.0,,
3,2008.0,4.0,,
4,2008.0,5.0,,
5,2008.0,6.0,,
6,2008.0,7.0,,
7,2008.0,8.0,-0.838608248538646,744.0
8,2008.0,9.0,-0.10876904761904718,720.0
9,2008.0,10.0,0.00332652630439529,744.0
10,2008.0,11.0,0.00896389852057341,720.0
11,2008.0,12.0,0.0034084109114530746,744.0
12,2009.0,1.0,0.004402132496212083,744.0
13,2009.0,2.0,,
14,2009.0,3.0,0.00503042686007075,744.0
15,2009.0,4.0,-0.004468700878409639,720.0
16,2009.0,5.0,-0.049159239012773304,744.0
17,2009.0,6.0,-0.6477343388811843,720.0
18,2009.0,7.0,-1.4276584866854312,744.0
19,2009.0,8.0,-0.6214642996319552,744.0
20,2009.0,9.0,-0.019536396208968645,720.0
21,2009.0,10.0,0.00641595583459674,744.0
22,2009.0,11.0,0.008762563569117034,720.0
23,2009.0,12.0,-0.004009329219888354,744.0
24,2010.0,1.0,-0.0016620588872037594,744.0
25,2010.0,2.0,,
26,2010.0,3.0,0.009381722234249948,744.0
27,2010.0,4.0,-0.003094717984280927,720.0
28,2010.0,5.0,-0.04730587969979025,744.0
29,2010.0,6.0,-0.9042706310679619,720.0
30,2010.0,7.0,-1.706071433210653,744.0
31,2010.0,8.0,-0.8174209244425197,744.0
32,2010.0,9.0,,
33,2010.0,10.0,,
34,2010.0,11.0,0.0,0.0
35,2010.0,12.0,0.01308309338240728,744.0
36,2011.0,1.0,-0.0037084000865959857,744.0
37,2011.0,2.0,,
38,2011.0,3.0,0.010863419210507262,744.0
39,2011.0,4.0,0.019495139852058054,720.0
40,2011.0,5.0,-0.007284747780904594,744.0
41,2011.0,6.0,-0.9495369914470645,720.0
42,2011.0,7.0,-1.4861668001731978,744.0
43,2011.0,8.0,-0.7544961247023158,744.0
44,2011.0,9.0,-0.03522687239944395,720.0
45,2011.0,10.0,-0.0055797250487116135,744.0
46,2011.0,11.0,-0.014664262598242583,720.0
47,2011.0,12.0,0.019013137764307995,744.0
48,2012.0,1.0,0.00801120372375264,744.0
49,2012.0,2.0,,
50,2012.0,3.0,0.01840914700151624,744.0
51,2012.0,4.0,0.007599988441980493,720.0
52,2012.0,5.0,-0.0003946200476280805,744.0
53,2012.0,6.0,-1.1519164566959474,720.0
54,2012.0,7.0,-1.486526142022082,744.0
