index,year,month,dz,count
135,2019.0,4.0,-0.02132444136230405,720.0
136,2019.0,5.0,0.007844067980084517,744.0
137,2019.0,6.0,0.0,0.0
138,2019.0,7.0,-0.2348949718553774,744.0
139,2019.0,8.0,-1.1777608410911444,744.0
140,2019.0,9.0,-0.06558765025427526,720.0
141,2019.0,10.0,-0.1648821913112498,744.0
142,2019.0,11.0,,
143,2019.0,12.0,,
144,2020.0,1.0,,
145,2020.0,2.0,,
146,2020.0,3.0,,
147,2020.0,4.0,,
148,2020.0,5.0,,
149,2020.0,6.0,,
150,2020.0,7.0,,
151,2020.0,8.0,,
152,2020.0,9.0,,
153,2020.0,10.0,,
154,2020.0,11.0,,
155,2020.0,12.0,,
