index,year,month,dz,count
128,2019.0,9.0,0.0,0.0
129,2019.0,10.0,0.013448811070219889,744.0
130,2019.0,11.0,,
131,2019.0,12.0,,
132,2020.0,1.0,,
133,2020.0,2.0,,
134,2020.0,3.0,,
135,2020.0,4.0,,
136,2020.0,5.0,,
137,2020.0,6.0,,
138,2020.0,7.0,,
139,2020.0,8.0,,
140,2020.0,9.0,,
141,2020.0,10.0,,
142,2020.0,11.0,,
143,2020.0,12.0,,
