index,year,month,dz,count
57,2012.0,10.0,,
58,2012.0,11.0,0.0,0.0
59,2012.0,12.0,0.0021577253373762555,744.0
60,2013.0,1.0,0.0031387529768395293,744.0
61,2013.0,2.0,,
62,2013.0,3.0,-0.012267467705850946,744.0
63,2013.0,4.0,-0.023222541994142823,720.0
64,2013.0,5.0,-0.16200489283394584,744.0
65,2013.0,6.0,-0.9986093273231628,720.0
66,2013.0,7.0,-1.050726412643429,744.0
67,2013.0,8.0,-0.6473976618315621,744.0
68,2013.0,9.0,-0.09140939089227841,720.0
69,2013.0,10.0,0.012952828895144868,744.0
70,2013.0,11.0,0.00028478964401550545,720.0
71,2013.0,12.0,-0.0007620859493388903,744.0
72,2014.0,1.0,0.01763818286786969,744.0
73,2014.0,2.0,,
74,2014.0,3.0,0.014519912318686264,744.0
75,2014.0,4.0,0.017508121436279285,720.0
76,2014.0,5.0,-0.19298508335137238,744.0
77,2014.0,6.0,-1.4170150023116017,720.0
78,2014.0,7.0,-1.604757447499458,744.0
79,2014.0,8.0,-1.4353619289889592,744.0
80,2014.0,9.0,-0.13419257397133436,720.0
81,2014.0,10.0,,
82,2014.0,11.0,,
83,2014.0,12.0,0.0,0.0
84,2015.0,1.0,0.014889698347408937,744.0
85,2015.0,2.0,,
86,2015.0,3.0,0.0,0.0
87,2015.0,4.0,0.013918822237635882,720.0
88,2015.0,5.0,-0.015423446633468773,744.0
89,2015.0,6.0,-0.5998803667745412,720.0
90,2015.0,7.0,-1.3551682290539073,744.0
91,2015.0,8.0,-0.654709125351807,744.0
92,2015.0,9.0,-0.18351598089073326,720.0
93,2015.0,10.0,-0.03338441401457487,744.0
94,2015.0,11.0,0.005045711974111,720.0
95,2015.0,12.0,0.011209298549472297,744.0
96,2016.0,1.0,-0.015078249260291896,744.0
97,2016.0,2.0,,
98,2016.0,3.0,0.00853755141805965,744.0
99,2016.0,4.0,-0.409762141701336,720.0
100,2016.0,5.0,-0.6857143754059288,744.0
101,2016.0,6.0,-1.4706905108645396,720.0
102,2016.0,7.0,-1.7597637529768326,744.0
103,2016.0,8.0,-0.9333737822039294,744.0
104,2016.0,9.0,0.013343678182658858,720.0
105,2016.0,10.0,0.0,0.0
106,2016.0,11.0,0.00829879796578649,720.0
107,2016.0,12.0,0.005082111928991386,744.0
108,2017.0,1.0,0.018222898994284573,744.0
109,2017.0,2.0,,
110,2017.0,3.0,0.0,0.0
111,2017.0,4.0,-0.012470557867158866,720.0
112,2017.0,5.0,-0.5482492747347912,744.0
113,2017.0,6.0,-0.996313742487284,720.0
114,2017.0,7.0,-1.163195951504651,744.0
115,2017.0,8.0,-1.0917519917731064,744.0
116,2017.0,9.0,-0.09116269070734893,720.0
117,2017.0,10.0,-0.03333221476509878,744.0
118,2017.0,11.0,-0.03158018955154463,720.0
119,2017.0,12.0,0.0031911669192512693,744.0
120,2018.0,1.0,-0.011481186403977328,744.0
121,2018.0,2.0,,
122,2018.0,3.0,0.0,0.0
123,2018.0,4.0,-0.09860643974417967,720.0
124,2018.0,5.0,-0.18556541459190104,744.0
125,2018.0,6.0,-0.6256506588072102,720.0
126,2018.0,7.0,-0.7495899328859027,744.0
127,2018.0,8.0,-0.9166672548170606,744.0
128,2018.0,9.0,-0.036178450069346425,720.0
129,2018.0,10.0,0.0,0.0
130,2018.0,11.0,0.002512309292651578,720.0
131,2018.0,12.0,0.0008372916215660684,744.0
132,2019.0,1.0,0.0,0.0
133,2019.0,2.0,,
134,2019.0,3.0,0.010709302157751328,744.0
135,2019.0,4.0,-0.0810485879950661,720.0
136,2019.0,5.0,-0.777773379880198,744.0
137,2019.0,6.0,-1.4964863962089672,720.0
138,2019.0,7.0,-2.4825380277116222,744.0
139,2019.0,8.0,-1.038797261311964,744.0
140,2019.0,9.0,-0.11858687586684616,720.0
141,2019.0,10.0,,
142,2019.0,11.0,,
143,2019.0,12.0,,
144,2020.0,1.0,,
145,2020.0,2.0,,
146,2020.0,3.0,,
147,2020.0,4.0,,
148,2020.0,5.0,,
149,2020.0,6.0,,
150,2020.0,7.0,,
151,2020.0,8.0,,
152,2020.0,9.0,,
153,2020.0,10.0,,
154,2020.0,11.0,,
155,2020.0,12.0,,
