date,dzdt
2007-10-20 19:00:00+00:00,-0.25
2007-10-22 10:00:00+00:00,0.16
2007-10-22 11:00:00+00:00,0.17
2007-10-22 18:00:00+00:00,-0.25
2007-10-22 19:00:00+00:00,-0.16
2007-10-23 10:00:00+00:00,0.23
2007-10-23 11:00:00+00:00,0.15
2007-10-23 18:00:00+00:00,-0.28
2007-10-23 19:00:00+00:00,-0.21
2007-10-24 10:00:00+00:00,0.27
2007-10-24 11:00:00+00:00,0.19
2007-10-24 18:00:00+00:00,-0.36
2007-10-24 19:00:00+00:00,-0.17
2007-10-25 10:00:00+00:00,0.35
2007-10-25 11:00:00+00:00,0.24
2007-10-25 17:00:00+00:00,-0.17
2007-10-25 18:00:00+00:00,-0.31
2007-10-25 19:00:00+00:00,-0.18
2007-10-26 10:00:00+00:00,0.31
2007-10-26 11:00:00+00:00,0.20
2007-10-26 17:00:00+00:00,-0.19
2007-10-26 18:00:00+00:00,-0.37
2007-10-27 10:00:00+00:00,0.25
2007-10-27 11:00:00+00:00,0.27
2007-10-27 18:00:00+00:00,-0.37
2007-10-27 19:00:00+00:00,-0.23
2007-10-30 12:00:00+00:00,0.18
2007-10-30 17:00:00+00:00,-0.16
2007-10-30 18:00:00+00:00,-0.25
2007-10-31 10:00:00+00:00,0.15
2007-10-31 11:00:00+00:00,0.21
2007-10-31 17:00:00+00:00,-0.26
2007-10-31 18:00:00+00:00,-0.23
2007-11-01 10:00:00+00:00,0.19
2007-11-01 11:00:00+00:00,0.26
2007-11-01 17:00:00+00:00,-0.18
2007-11-01 18:00:00+00:00,-0.35
2007-11-11 17:00:00+00:00,-0.15
2007-11-20 17:00:00+00:00,-0.18
2007-11-23 15:00:00+00:00,-0.16
2007-11-24 01:00:00+00:00,-0.17
2007-11-24 02:00:00+00:00,-0.20
2007-11-24 13:00:00+00:00,0.15
2007-11-27 15:00:00+00:00,-1.92
2007-11-27 16:00:00+00:00,1.92
2008-05-11 07:00:00+00:00,0.18
2008-05-11 08:00:00+00:00,0.21
2008-05-15 07:00:00+00:00,0.21
2008-05-15 21:00:00+00:00,-0.18
2008-05-16 07:00:00+00:00,0.20
2008-05-16 08:00:00+00:00,0.22
2008-05-16 21:00:00+00:00,-0.19
2008-05-16 22:00:00+00:00,-0.15
2008-05-17 17:00:00+00:00,-0.80
2008-05-17 18:00:00+00:00,0.68
2008-05-17 21:00:00+00:00,-0.17
2008-05-18 08:00:00+00:00,0.23
2008-05-18 21:00:00+00:00,-0.17
2008-05-18 22:00:00+00:00,-0.18
2008-05-19 09:00:00+00:00,0.23
2008-05-20 09:00:00+00:00,0.15
2008-05-20 19:00:00+00:00,-0.15
2008-05-20 20:00:00+00:00,-0.16
2008-05-21 08:00:00+00:00,0.17
2008-05-21 14:00:00+00:00,0.16
2008-05-21 20:00:00+00:00,-0.25
2008-05-21 21:00:00+00:00,-0.16
2008-05-22 08:00:00+00:00,0.30
2008-05-27 18:00:00+00:00,-0.16
2008-05-30 08:00:00+00:00,0.17
2008-05-30 09:00:00+00:00,0.18
2008-05-31 20:00:00+00:00,-0.17
2008-06-01 07:00:00+00:00,0.23
2008-06-02 07:00:00+00:00,0.18
2008-06-05 06:00:00+00:00,0.15
2008-06-05 07:00:00+00:00,0.17
2008-06-06 07:00:00+00:00,0.19
2008-06-08 06:00:00+00:00,0.23
2008-06-10 21:00:00+00:00,-0.17
2008-06-10 22:00:00+00:00,-0.16
2008-06-11 19:00:00+00:00,-0.15
2008-06-11 21:00:00+00:00,-0.16
2008-06-12 16:00:00+00:00,-0.25
2008-06-13 18:00:00+00:00,-0.15
2008-06-14 09:00:00+00:00,0.20
2008-06-14 21:00:00+00:00,-0.26
2008-06-14 22:00:00+00:00,-0.16
2008-06-15 07:00:00+00:00,0.16
2008-06-15 08:00:00+00:00,0.16
2008-06-15 22:00:00+00:00,-0.28
2008-06-16 06:00:00+00:00,0.17
2008-06-16 07:00:00+00:00,0.29
2008-06-16 21:00:00+00:00,-0.20
2008-06-16 22:00:00+00:00,-0.21
2008-06-16 23:00:00+00:00,-0.21
2008-06-17 06:00:00+00:00,0.17
2008-06-17 07:00:00+00:00,0.25
2008-06-17 08:00:00+00:00,0.16
2008-06-17 09:00:00+00:00,0.16
2008-06-17 21:00:00+00:00,-0.20
2008-06-17 22:00:00+00:00,-0.26
2008-06-17 23:00:00+00:00,-0.15
2008-06-18 06:00:00+00:00,0.16
2008-06-18 07:00:00+00:00,0.18
2008-06-18 08:00:00+00:00,0.20
2008-06-18 21:00:00+00:00,-0.22
2008-06-18 22:00:00+00:00,-0.28
2008-06-19 06:00:00+00:00,0.17
2008-06-19 07:00:00+00:00,0.23
2008-06-19 08:00:00+00:00,0.29
2008-06-19 10:00:00+00:00,0.15
2008-06-19 20:00:00+00:00,-0.22
2008-06-19 21:00:00+00:00,-0.17
2008-06-19 22:00:00+00:00,-0.26
2008-06-20 06:00:00+00:00,0.23
2008-06-20 07:00:00+00:00,0.24
2008-06-20 16:00:00+00:00,-0.17
2008-06-20 18:00:00+00:00,-0.27
2008-06-20 19:00:00+00:00,-0.21
2008-06-20 22:00:00+00:00,-0.20
2008-06-20 23:00:00+00:00,-0.18
2008-06-21 06:00:00+00:00,0.16
2008-06-21 07:00:00+00:00,0.22
2008-06-21 08:00:00+00:00,0.24
2008-06-21 19:00:00+00:00,-0.22
2008-06-21 20:00:00+00:00,-0.16
2008-06-21 21:00:00+00:00,-0.23
2008-06-21 22:00:00+00:00,-0.25
2008-06-21 23:00:00+00:00,-0.23
2008-06-22 09:00:00+00:00,0.19
2008-06-22 10:00:00+00:00,0.33
2008-06-22 11:00:00+00:00,0.26
2008-06-22 14:00:00+00:00,-0.21
2008-06-22 16:00:00+00:00,-0.49
2008-06-22 17:00:00+00:00,-0.15
2008-06-23 09:00:00+00:00,0.18
2008-06-23 11:00:00+00:00,0.26
2008-06-23 13:00:00+00:00,0.21
2008-06-23 16:00:00+00:00,-0.22
2008-06-23 20:00:00+00:00,-0.18
2008-06-23 21:00:00+00:00,-0.21
2008-06-23 22:00:00+00:00,-0.20
2008-06-23 23:00:00+00:00,-0.18
2008-06-24 07:00:00+00:00,0.22
2008-06-24 08:00:00+00:00,0.26
2008-06-24 09:00:00+00:00,0.21
2008-06-24 20:00:00+00:00,-0.31
2008-06-24 21:00:00+00:00,-0.24
2008-06-24 22:00:00+00:00,-0.20
2008-06-24 23:00:00+00:00,-0.21
2008-06-25 07:00:00+00:00,0.17
2008-06-25 08:00:00+00:00,0.19
2008-06-25 09:00:00+00:00,0.19
2008-06-25 18:00:00+00:00,-0.25
2008-06-25 19:00:00+00:00,-0.19
2008-06-25 20:00:00+00:00,0.17
2008-06-25 21:00:00+00:00,-0.20
2008-06-25 22:00:00+00:00,-0.23
2008-06-25 23:00:00+00:00,-0.24
2008-06-26 06:00:00+00:00,0.16
2008-06-26 07:00:00+00:00,0.19
2008-06-26 08:00:00+00:00,0.20
2008-06-26 09:00:00+00:00,0.17
2008-06-26 18:00:00+00:00,-0.18
2008-06-26 21:00:00+00:00,-0.34
2008-06-26 22:00:00+00:00,-0.15
2008-06-26 23:00:00+00:00,-0.18
2008-06-27 09:00:00+00:00,0.33
2008-06-27 11:00:00+00:00,0.23
2008-06-27 12:00:00+00:00,-0.85
2008-07-14 07:00:00+00:00,0.16
2008-08-07 19:00:00+00:00,4.19
2008-08-07 20:00:00+00:00,4.19
2008-08-08 21:00:00+00:00,-0.64
2008-08-08 22:00:00+00:00,0.63
2008-09-15 07:00:00+00:00,-0.40
2008-09-15 08:00:00+00:00,0.42
2008-09-21 14:00:00+00:00,-0.42
2008-09-21 15:00:00+00:00,0.42
2008-09-23 19:00:00+00:00,-0.30
2008-09-23 20:00:00+00:00,0.30
2009-01-23 18:00:00+00:00,-0.17
2009-02-19 11:00:00+00:00,0.20
2009-02-20 11:00:00+00:00,0.19
2009-03-04 19:00:00+00:00,-0.16
2009-03-07 10:00:00+00:00,0.18
2009-03-08 10:00:00+00:00,0.15
2009-03-11 22:00:00+00:00,-0.18
2009-03-11 23:00:00+00:00,0.20
2009-06-30 06:00:00+00:00,-0.36
2009-06-30 07:00:00+00:00,0.36
2009-07-01 09:00:00+00:00,0.79
2009-07-07 18:00:00+00:00,-1.65
2009-07-07 19:00:00+00:00,1.62
2009-07-08 14:00:00+00:00,0.29
2009-07-30 06:00:00+00:00,0.25
2009-07-30 07:00:00+00:00,0.31
2009-07-31 23:00:00+00:00,0.48
2010-05-27 14:00:00+00:00,-0.20
2010-05-27 15:00:00+00:00,-0.59
2010-07-19 13:00:00+00:00,-0.66
2010-07-19 14:00:00+00:00,0.69
2012-08-17 14:00:00+00:00,0.15
2013-07-01 01:00:00+00:00,0.80
2013-07-01 02:00:00+00:00,0.70
2013-07-01 03:00:00+00:00,0.58
2013-07-01 04:00:00+00:00,0.61
2013-07-01 05:00:00+00:00,0.51
2013-07-01 06:00:00+00:00,0.23
2013-07-01 07:00:00+00:00,-0.24
2013-07-01 08:00:00+00:00,-0.76
2013-07-01 09:00:00+00:00,-1.18
2013-07-01 10:00:00+00:00,-1.44
2013-07-01 11:00:00+00:00,-1.58
2013-07-01 12:00:00+00:00,-0.89
2013-07-01 13:00:00+00:00,-0.52
2013-07-01 14:00:00+00:00,-0.26
2013-07-01 15:00:00+00:00,-0.21
2013-07-01 16:00:00+00:00,-0.23
2013-07-01 17:00:00+00:00,-0.16
2013-07-01 19:00:00+00:00,0.26
2013-07-01 20:00:00+00:00,0.37
2013-07-01 21:00:00+00:00,0.43
2013-07-01 22:00:00+00:00,0.47
2013-07-01 23:00:00+00:00,0.53
2013-07-02 00:00:00+00:00,0.44
2013-07-02 02:00:00+00:00,-0.48
2013-07-02 03:00:00+00:00,-0.34
2013-07-02 04:00:00+00:00,-0.25
2013-07-02 06:00:00+00:00,-0.20
2013-07-02 07:00:00+00:00,-0.22
2013-07-02 08:00:00+00:00,-0.30
2013-07-02 09:00:00+00:00,-0.42
2013-07-02 10:00:00+00:00,-0.35
2013-07-02 11:00:00+00:00,-0.62
2013-07-02 12:00:00+00:00,-0.76
2013-07-02 13:00:00+00:00,-0.23
2013-07-02 14:00:00+00:00,0.17
2013-07-02 15:00:00+00:00,0.30
2013-07-02 16:00:00+00:00,0.24
2013-07-02 21:00:00+00:00,0.17
2013-07-02 22:00:00+00:00,0.25
2013-07-02 23:00:00+00:00,0.17
2013-07-03 17:00:00+00:00,-0.18
2013-07-03 18:00:00+00:00,0.20
2013-07-03 19:00:00+00:00,0.28
2013-07-03 20:00:00+00:00,0.16
2013-07-03 21:00:00+00:00,0.15
2013-07-04 12:00:00+00:00,-0.16
2013-07-04 13:00:00+00:00,-0.30
2013-07-04 14:00:00+00:00,-0.47
2013-07-04 15:00:00+00:00,-0.44
2013-07-04 16:00:00+00:00,-0.28
2013-07-04 17:00:00+00:00,-0.28
2013-07-04 18:00:00+00:00,-0.37
2013-07-04 19:00:00+00:00,-0.16
2013-07-04 21:00:00+00:00,0.23
2013-07-04 22:00:00+00:00,0.35
2013-07-04 23:00:00+00:00,0.40
2013-07-05 00:00:00+00:00,0.38
2013-07-05 01:00:00+00:00,0.24
2013-07-05 03:00:00+00:00,-0.23
2013-07-05 05:00:00+00:00,0.36
2013-07-05 07:00:00+00:00,-0.66
2013-07-05 08:00:00+00:00,-0.25
2013-07-05 10:00:00+00:00,-0.16
2013-07-05 11:00:00+00:00,-0.25
2013-07-05 12:00:00+00:00,-0.33
2013-07-05 13:00:00+00:00,-0.38
2013-07-05 14:00:00+00:00,-0.35
2013-07-05 16:00:00+00:00,0.35
2013-07-05 17:00:00+00:00,0.94
2013-07-05 18:00:00+00:00,1.03
2013-07-05 19:00:00+00:00,0.78
2013-07-05 20:00:00+00:00,0.53
2013-07-05 21:00:00+00:00,0.39
2013-07-05 22:00:00+00:00,0.30
2013-07-05 23:00:00+00:00,0.27
2013-07-06 01:00:00+00:00,-0.34
2013-07-06 02:00:00+00:00,-0.22
2013-07-06 08:00:00+00:00,-0.19
2013-07-06 09:00:00+00:00,-0.21
2013-07-06 11:00:00+00:00,-0.15
2013-07-06 18:00:00+00:00,0.27
2013-07-06 19:00:00+00:00,0.27
2013-07-06 20:00:00+00:00,0.17
2013-07-07 10:00:00+00:00,-0.17
2013-07-07 14:00:00+00:00,0.23
2013-07-07 16:00:00+00:00,0.37
2017-10-17 18:00:00+00:00,-0.18
2017-10-18 16:00:00+00:00,-0.18
2017-10-24 17:00:00+00:00,-0.18
2018-05-12 23:00:00+00:00,-1.00
2019-06-24 12:00:00+00:00,-0.29
2019-06-24 13:00:00+00:00,-0.25
2019-06-24 14:00:00+00:00,-0.15
2019-06-25 10:00:00+00:00,-0.15
2019-06-25 11:00:00+00:00,-0.16
2019-06-25 13:00:00+00:00,2.76
2019-06-25 23:00:00+00:00,-1.00
2019-08-29 16:00:00+00:00,-0.76
